name,gender
Aïna,2
Aqila,2
Akic,2
Aqic,2
Alhane,2
Alaia,2
Alia,2
Alya,2
Alifa,2
Alima,2
Alina,2
Alisha,2
Aliya,2
Alya,2
Alya,2
Aaliyah,2
Alyia,2
Allyah,2
Alia,2
Alliyah,2
Alma,2
Alouane,2
Alouf,2
Alwa,2
Aloua,2
Amal,2
Amel,2
Amelle,2
Amana,2
Amane,2
Aman,2
Amani,2
Amara,2
Amaya,2
Amelia,2
Amaliya,2
Amalia,2
Ambre,2
Ambrine,2
Ameina,2
Amenis,2
(Prénom égyptien ancien),2
Amila,2
Amina,2
Aminatou,2
Amira,2
Amna,2
Amra,2
Amria,2
Andala,2
Anadile,2
Ania,2
Anida,2
Aniqa,2
Anissa,2
Anisah,2
Aneesa,2
Aouatif,2
Arifa,2
Arij,2
Arshiya,2
Arwa,2
Asalah,2
Asifa,2
Asiya,2
Asjade,2
Asmaa,2
Asma,2
Asmae,2
Asmahane,2
Asmat,2
Assia,2
Asra,2
Asrar,2
Assila,2
Atifa,2
Atefa,2
Atiqa,2
Atiqua,2
Atiya,2
Awalif,2
Awanis,2
Awatef,2
Awatif,2
Awatif,2
Ayat,2
Ayada,2
(Prénom ancien),2
Ayan,2
Ayana,2
Ayate,2
Aymen,2
Ayra,2
Azhar,2
Azima,2
Azhima,2
Aziza,2
Yenia,2
Azeeza,2
Azmiya,2
Azmia,2
Azza,2
aadana,2
Saada,2
Saadia,2
Saamiya,2
Sabae,2
Sabah,2
Sabeha,2
Sabia,2
Sabla,2
Sadia,2
Safae,2
Saffana,2
Safia,2
Safiya,2
Safera,2
Safoua,2
Safwa,2
Sajda,2
Sahar,2
Sahira,2
Saïba,2
Sajoua,2
Sakia,2
Salam,2
Salma,2
Samaa,2
Sanae,2
Saroua,2
Sarwa,2
Sayfana,2
Sedina,2
ephora,2
Safoura,2
Shahd,2
Sirine,2
Soheila,2
Soukeina,2
Soukayna,2
Soundous,2
Sourour,2
Obabe,2
Odaïba,2
Oudhayba,2
Okhowa,2
Olaya,2
Olayya,2
Olfa,2
Oulfa,2
Omaya,2
Omeya,2
Omera,2
Omnia,2
Omniya,2
Ouacila,2
Ouadia,2
Ouadida,2
Ouadha,2
Ouafa,2
Ouafiqa,2
Ouafiya,2
Ouahiba,2
Ouhahida,2
Ouajida,2
Ouajiha,2
Ouajna,2
Oualaya,2
Oualiya,2
Oualida,2
Ouarda (Warda),2
Ouassama,2
Ouassima,2
Ouasma,2
Oubayda,2
Oudayna,2
Oudhouba,2
Ouajiha,2
Ouidad,2
Ouifaq,2
Ouissal,2
Oulfa,2
Oumaya,2
Oumayma,2
Oumaïma,2
Omayma,2
Oum Ayman,2
Oum Habiba,2
Oum Salama,2
Oumama,2
Oumniya,2
Oumsiya,2
Ounsiya,2
Ounsia,2
Oureiba,2
Ourayb,2
Ousfoura,2
Osfora,2
Oussaïma,2
Oussayma,2
Ouzouba,2
Qaïma,2
Quamar,2
Quasséma,2
Quassima,2
Quoudsia,2
Qounout,2
Kounout,2
Nabila,2
Nabeela,2
Nachéda,2
Nachita,2
Nacira,2
Nacera,2
Nada,2
Neda,2
Nadea,2
Nadema,2
Nadima,2
Nadera,2
Nadia,2
Nadida,2
Nadira,2
Nadiya,2
Nadjia,2
Nadjiba,2
Nadra,2
Nadwa,2
Naelle,2
Naema,2
Nafal,2
Nafia,2
Nafisa,2
Nafissa,2
Naflah,2
Nagina,2
Nahar,2
Nahed,2
Nahra,2
Nahida,2
Nahla,2
Naïfa,2
Naïla,2
Nayla,2
Neyla,2
Naïma,2
Nayma,2
Naïm,2
Naïmallah,2
Naïmoullah,2
Najah,2
Najat,2
Najet,2
Nejah,2
Najia,2
Najiba,2
Najiya,2
Najat,2
Najwa,2
Najoua,2
Najla,2
Najlae,2
Nejla,2
Najma,2
Nedjma,2
Najmia,2
Najmiya,2
Najoua,2
Najwa,2
Najoud,2
Najya,2
Namia,2
Naoual,2
Naoura,2
Narima,2
Narjess,2
Narjis,2
Nardjess,2
Nassera,2
Nashida,2
Nashita,2
Nasira,2
Nasma,2
Nasria,2
Nasriya,2
Nassama,2
Nasseha,2
Nassiha,2
Nassera,2
Nassira,2
Nassiba,2
Nassika,2
Nassima,2
Nessima,2
Natira,2
Nathira,2
Nawal,2
Nawel,2
Nawar,2
Nawfa,2
Nawres,2
Nawras,2
Nawrae,2
Nayara,2
Nayira,2
Nayla,2
Neila,2
Neila,2
Nazaha,2
Nazema,2
Naziha,2
Nazima,2
Nazira,2
Naziya,2
Nazma,2
Nedjwa,2
Nehida,2
Nefissa,2
Nehla,2
Nejiba,2
Nejla,2
Nejma,2
Nellia,2
Nérimane,2
Nermine,2
Nesayem,2
Nesrine,2
Nasrine,2
Nissrine,2
Nessima,2
Nezha,2
Neziha,2
Nezli,2
Nibal,2
Nihal,2
Nimat,2
Nima,2
Nisrina,2
Nissam,2
Nizam,2
Noha,2
Nouha,2
Nora,2
Nour,2
Noor,2
Nouara,2
Nouhad,2
Nourallah,2
Nour elislam,2
Nourjahane,2
Nourelhaq,2
Norane,2
Nourane,2
Noria,2
Nouria,2
Nouriya,2
Nouha,2
Nourjahan,2
Noussayba,2
Nouzha,2
Nudhar,2
Nuha,2
Nusra,2
Kabboura,2
Kabira,2
Kaceba,2
Kassaba,2
Kacema,2
Kadera,2
Kafia,2
Kafila,2
Khadima,2
Kahila,2
Kaïma,2
Kamila,2
Kamla,2
Kaneza,2
Karima,2
Kadhija,2
Kadhima,2
Kahla,2
Kahila,2
Kahina,2
Kamar,2
Kamal,2
Kamelia,2
Kamila,2
Kamil,2
Kaneza,2
Kaoussar,2
Karame,2
Karwana,2
karouana,2
Jabha,2
Jabirah,2
Laali,2
Labwa,2
Ladna,2
Ledna,2
Lafifa,2
Laela,2
Kassima,2
Kawkab,2
Kawtar,2
Kawtar,2
Kawthar,2
Kayrawan,2
Kerwan,2
Kaysara,2
Kazem,2
Kazema,2
Kasima,2
Kella,2
Keltoum,2
Kemila,2
Kenza,2
Khadouj,2
Khairiya,2
Khadra,2
Khalal,2
Khalfia,2
Khalissa,2
kalissa,2
Khaoula,2
Khatiba,2
Khatima,2
Khawda,2
Khawla,2
Kheira,2
Khaïra,2
Kheylae,2
Kheylane,2
Kheizran,2
Khira,2
Jabira,2
Jada,2
Jadwa,2
Jadira,2
Jedira,2
Jadhba,2
Jadba,2
Jahdiba,2
Jaziba,2
Jafla,2
Jafna,2
Jahida,2
Jaheda,2
Jahla,2
Jahlaa,2
Jahra,2
Jahira,2
Jalal,2
Jalel,2
Jalel,2
Jalel,2
Jamaste,2
Jamail,2
Jamale,2
Lahna,2
Lehna,2
Lena,2
Lalie,2
Laali,2
Laïtha,2
Layta,2
Lamaane,2
Lamha,2
Laouza,2
Lawza,2
Louza,2
Latifa,2
Layina,2
Laylak,2
Laymona,2
Lekbira,2
Létine,2
Leyal,2
Layal,2
Lila,2
Lilia,2
Line,2
Line,2
Lotfia,2
Louna,2
Lona,2
Khitam,2
Khiyara,2
Khnata,2
Khouloud,2
Koumriya,2
Khouzama,2
Kida,2
Kifah,2
Kouma,2
Koumeil,2
Kounaiza,2
Jamla,2
Janad,2
Janade,2
Janna,2
Jana,2
Janah,2
Jahra,2
Jahrae,2
Jalwae,2
Jannate,2
Jasmine,2
Jawna,2
Jaouna,2
Jawwada,2
Jawda,2
Jaouda,2
Jawhar,2
Jawahir,2
Jawdana,2
Joudana,2
Jawida,2
Jayada,2
Jeyada,2
Jayda,2
Jaïda,2
Jazila,2
Jézila,2
Jazwa,2
Jelila,2
Jelwa,2
Jaloua,2
Jaloua,2
Louzia,2
Luwaysa,2
Louwaysa,2
Jaloua,2
Jenna,2
Janna,2
Jethala,2
Jeyada,2
Jihad,2
Gihed,2
Jilan,2
Jilan,2
Jilan,2
Jinane,2
Jinen,2
Johaïna,2
Johayna,2
Johar,2
Joud,2
Joude,2
Jounada,2
Jonada,2
Jounayna,2
Jonayna,2
Junayna,2
Jouriya,2
ouwayda,2
Jouweria,2
Juhana,2
Ibana,2
Ibchar,2
Ibdaa,2
Ibdar,2
Ibtidaa,2
Ibtidar,2
Ibtihaj,2
Ibtihal,2
Ibtisam,2
Ibtissam,2
ibtissem,2
Icha,2
Ichraf,2
Ichrak,2
Ihab,2
Ihdiha,2
Ihsane,2
Ijara,2
Ijdhal,2
Ijdel,2
Ijzel,2
Ijlal,2
Ikmal,2
Iktimal,2
Ilham,2
Ilhem,2
Ilya,2
Ilia,2
Ilyana,2
Ilyane,2
Imane,2
Imene,2
Iman,2
Imtinane,2
Imtissal,2
Imtital,2
Inaame,2
Inaya,2
Inchirah,2
Inayya,2
Insyya,2
Iqbal,2
Ikbal,2
Irfane,2
Irna,2
Irtina,2
Irtinam,2
Ismahen,2
Islah,2
Islane,2
Isma,2
Ismae,2
Ismahen,2
Isra,2
Israe,2
Issaad,2
Ithbate,2
Itbate,2
Isbate,2
Itimad,2
Itissam,2
ittisame,2
Itto,2
Itto,2
Izza,2
Ghalia,2
Ghaliya,2
Garmiyya,2
Gamra,2
Ghada,2
Ghafira,2
Ghoufayra,2
Ghaith,2
Ghalia,2
Ghalibah,2
Ghaliyya,2
Ghaliya,2
Ghalia,2
Ghanima,2
Ghaniya,2
Ghannou,2
Gharam,2
Ghariba,2
Garmia,2
Ghaya,2
Ghayda,2
Ghayssana,2
Ghazal,2
Ghazala,2
Ghazela,2
Ghaziya,2
Ghimar,2
Ghita,2
Ghoufrane,2
Ghofrane,2
Ghouroub,2
Ghouzayl,2
Ghumayza,2
Ghziyyel,2
Gihed,2
Jihad,2
Gohar,2
Goucème,2
Goumria,2
Gulzar,2
Guraya,2
Daad,2
Dahab,2
Dahwa,2
Dahoua,2
Dalal,2
Dalia,2
Dalila,2
Dalis,2
Daliyah,2
Daloula,2
Damia,2
Damina,2
Damissa,2
Damitha,2
Damatha,2
Dana,2
Daneen,2
Daniya,2
Dania,2
Daouia,2
Dajla,2
Darya,2
Dasin,2
Dawiya,2
Dawla,2
Dayffa,2
Deha,2
Delal,2
Delya,2
Demsa,2
Diba,2
Dihya,2
Damya,2
Dima,2
Dimah,2
Dhimam,2
Dhimam,2
Dimam,2
Diana,2
Diyana,2
Difla,2
Doufla,2
Dimaks,2
Dina,2
Dirwa,2
Dourwa,2
Diya,2
Djamila,2
Djemila,2
Djawida,2
Djaouida,2
Doha,2
Douha,2
Douja,2
Dounia,2
Donia,2
Dora,2
Dourra,2
Dorra,2
Douha,2
Dour,2
Dourria,2
Douria,2
Drifa,2
Drissia,2
Durriyah,2
Bacha,2
Bachécha,2
Bachira,2
Badda,2
Badhel,2
Badia,2
Badia,2
Badea,2
Badhila,2
Badira,2
Badiyah,2
Baddiya,2
Badiya,2
Badra,2
Badria,2
Badriya,2
Baha,2
Bahae,2
Bahar,2
Bahera,2
Bahia,2
Bahira,2
Bahiya,2
Bahja,2
Bahjat,2
Bahkta,2
Bahma,2
Bajla,2
Bajila,2
Bajlae,2
Baligha,2
Balira,2
Balsame,2
Balsam,2
Baqira,2
Baria,2
Bariah,2
Barira,2
Bariza,2
Barkha,2
Barka,2
Barza,2
Basma,2
Bassema,2
Bassima,2
Bashira,2
Basilah,2
Bassila,2
Batil,2
Batina,2
Batoul,2
Baya,2
Bayan,2
Bayda,2
Bazela,2
Bazila,2
Bazel,2
Bechira,2
Bedia,2
Bediaa,2
Beha,2
Behija,2
Behja,2
Bejila,2
Bella,2
Balla,2
Besma,2
Beya,2
Beyda,2
Bilad,2
Bissane,2
Bouchra,2
Boudour,2
Boussaïna,2
Bouthaïna,2
Buthayna,2
Btissam (ibtissam),2
Habiba,2
Habka,2
Hachmia,2
Habdae,2
Hachida,2
Hadaya,2
Hadba,2
Hedba,2
Hadiya,2
Hadda,2
Hadia,2
Hadna,2
Hedna,2
Hadria,2
Hafsa,2
Hafida,2
Hafiza,2
Hafsa,2
Haïda,2
Haifa,2
Hajja,2
Hajila,2
Hakka,2
Hakema,2
Hakima,2
Halae,2
Halia,2
Halima,2
Hamama,2
Hamida,2
Hamima,2
Hamissa,2
Hamsae,2
Hana,2
Hanane,2
Hanen,2
Hania,2
Hanifa,2
Hannou,2
Hanouna,2
Hasseba,2
Hassina,2
Hassiya,2
Haya,2
Hayaa,2
Hayâm,2
Hayam,2
Hayat,2
Hayba,2
Hayfaa,2
Haïfa,2
Halewa,2
Hayla,2
Haymane,2
Hazema,2
Haziza,2
Hedda,2
Hedia,2
Henda,2
Hiba,2
Hibae,2
Hidaya,2
Hikmat,2
Hilal,2
Hilala,2
Hilela,2
Hilyya,2
Helia,2
Hinna,2
Henna,2
Hind,2
Hinda,2
Hissane,2
Hiyam,2
Hobeyba,2
Honayna,2
Horra,2
Houda,2
Houlwa,2
Houma,2
Houra,2
Houriya,2
Houria,2
Housna,2
Housniyya,2
Houyyam,2
Houzouz,2
Houweitate,2
Ebla,2
Efrae,2
Ejna,2
Ekila,2
Eiliyah,2
Eimaan,2
Eman,2
Eliza,2
Elma,2
Emel,2
Emelle,2
Emina,2
Emla,2
Emma,2
Emma,2
Emna,2
Eniza,2
Eraj,2
Erina,2
Ermina,2
Erum,2
Eshal,2
Esma,2
Essa,2
Ezzah,2
Ezzahia,2
Ezzahra,2
Maani,2
Mabrouka,2
Machaa,2
Machiha,2
Mada,2
Madaniya,2
Madania,2
Madiha,2
Maha,2
Mahabbah,2
Mahaba,2
Mahassine,2
Mahat,2
Mahbouba,2
Mahdia,2
Mahdiya,2
Mahira,2
Mahnour,2
Mahjouba,2
Mahroussa,2
Majida,2
Maïmana,2
Maïmouna,2
Makina,2
Mardiya,2
Maïssoun,2
Maysoun,2
Maïssa,2
Maïssam,2
Maissane,2
Maysan,2
Maissara,2
Maïza,2
Majda,2
Majdiya,2
Majdia,2
Majdae,2
Majdouline,2
Majeda,2
Majida,2
Malak,2
Malak,2
Malaïka,2
Malda,2
Maliha,2
Malika,2
Mamdouha,2
Mahmouda,2
Mamouna,2
Manaar,2
Manal,2
Manoua,2
Mariam,2
Meryem,2
Maryam,2
Maram,2
Marhama,2
Maroua,2
Marwa,2
Mardiya,2
Maria,2
Marjane,2
Marjana,2
Morjane,2
Mourjane,2
Marwa,2
Marwane,2
Marzouqa,2
Massaouda,2
Mawiya,2
Mawish,2
Mawhouba,2
Mawlouda,2
Mawlouda,2
Mayassa,2
Mayla,2
Maymana,2
Maysam,2
Maysan,2
Maysane,2
Maysoun,2
Mazaya,2
Mazeya,2
Maziya,2
Meghighda,2
Mejd,2
Mehar,2
Mehek,2
Meimouna,2
Memoona,2
Meliha,2
Melya,2
Mellina,2
Messara,2
Meissoum,2
Mejda,2
Messaouda,2
Midad,2
Milouda,2
Mimouna,2
Mina,2
Minane,2
Minnatallah,2
Minnatoullah,2
Minjad,2
Misha,2
Missal,2
Mobaraka,2
Mona,2
Monia,2
Moubachira,2
Moubina,2
Morjane,2
Moufida,2
Mounjiza,2
Mounia,2
Monya,2
Mouna,2
Mounya,2
Mounira,2
Mouhsina,2
Moujaba,2
Moujia,2
Moukhlissa,2
Moukhtara,2
Moulhama,2
Moulaïka,2
Moumina,2
Mounawara,2
Mouniba,2
Mounifa,2
Mounira,2
Mounjia,2
Mounjida,2
Mountassira,2
Mourida,2
Mourlissa,2
Mourtara,2
Mosseika,2
Moutassima,2
Mouzafara,2
Mouzna,2
Mufida,2
Mumtaz,2
Munira,2
Mushira,2
Mourida,2
Fadela,2
Fadila,2
Fadhim,2
Fadia,2
Fadhla,2
Fadma,2
Fadwa,2
Fahima,2
Fahmia,2
Faïda,2
Faïqua,2
Fakhita,2
Fahkra,2
Falak,2
Falisha,2
Fama,2
Fanna,2
Famya,2
Fadila,2
Fadoua,2
Fadwa,2
Fahima,2
Fahmia,2
Fairouz,2
Faïza,2
Falak,2
Faouzia,2
Farah,2
Ferha,2
Farra,2
Farida,2
Fareedah,2
Fariha,2
Fariza,2
Farhana,2
Fariaa,2
Feriaa,2
Faroudja,2
Farouja,2
Farwa,2
Fassiha,2
Fatana,2
Faténa,2
Faten,2
Fatine,2
Fathia,2
Fatiha,2
Fatima,2
Fatim,2
Fatim Zohra,2
Fatim Ezzohra,2
Fatine,2
Fatma,2
Fatna,2
Fattouma,2
Fattoum,2
Fatna,2
Fayhae,2
Fawze,2
Fedda,2
Fella,2
Ferhana,2
Ferial,2
Feryel,2
Ferida,2
Fernaz,2
Fétina,2
Fetna,2
Fettouma,2
Fidae,2
Fida,2
Fikria,2
Fnina,2
Firassa,2
Firdaws,2
Fitna,2
Firouz,2
Firouza,2
Fodayla,2
Fodeila,2
Foulla,2
